ax = -0.518, ay = 0.133, az = 0.814, diff = -0.518 brake = True
ax = -0.513, ay = 0.032, az = 0.817, diff = 0.011714285714285677 brake = False
ax = -0.535, ay = 0.034, az = 0.815, diff = -0.010285714285714342 brake = False
ax = -0.535, ay = 0.034, az = 0.815, diff = -0.010285714285714342 brake = False
ax = -0.517, ay = 0.031, az = 0.808, diff = 0.0077142857142856736 brake = False
ax = -0.506, ay = 0.036, az = 0.798, diff = 0.018714285714285683 brake = False
ax = -0.506, ay = 0.036, az = 0.798, diff = 0.018714285714285683 brake = False
ax = -0.506, ay = 0.038, az = 0.798, diff = 0.018714285714285683 brake = False
ax = -0.506, ay = 0.038, az = 0.798, diff = 0.018714285714285683 brake = False
ax = -0.494, ay = 0.039, az = 0.819, diff = 0.030714285714285694 brake = False
ax = -0.489, ay = 0.048, az = 0.807, diff = 0.0357142857142857 brake = False
ax = -0.489, ay = 0.048, az = 0.807, diff = 0.0357142857142857 brake = False
ax = -0.518, ay = 0.056, az = 0.811, diff = 0.006714285714285673 brake = False
ax = -0.518, ay = 0.056, az = 0.811, diff = 0.006714285714285673 brake = False
ax = -0.519, ay = 0.064, az = 0.81, diff = 0.005714285714285672 brake = False
ax = -0.519, ay = 0.064, az = 0.81, diff = -0.008428571428571341 brake = False
ax = -0.497, ay = 0.069, az = 0.809, diff = 0.013571428571428679 brake = False
ax = -0.497, ay = 0.074, az = 0.794, diff = 0.013571428571428679 brake = False
ax = -0.497, ay = 0.074, az = 0.794, diff = 0.013571428571428679 brake = False
ax = -0.489, ay = 0.075, az = 0.817, diff = 0.021571428571428686 brake = False
ax = -0.489, ay = 0.075, az = 0.817, diff = 0.021571428571428686 brake = False
ax = -0.496, ay = 0.072, az = 0.818, diff = 0.01457142857142868 brake = False
ax = -0.498, ay = 0.071, az = 0.847, diff = 0.012571428571428678 brake = False
ax = -0.498, ay = 0.071, az = 0.847, diff = 0.012571428571428678 brake = False
ax = -0.504, ay = 0.069, az = 0.86, diff = 0.006571428571428672 brake = False
ax = -0.504, ay = 0.069, az = 0.86, diff = 0.006571428571428672 brake = False
ax = -0.518, ay = 0.066, az = 0.859, diff = -0.00742857142857134 brake = False
ax = -0.502, ay = 0.055, az = 0.921, diff = 0.008571428571428674 brake = False
ax = -0.502, ay = 0.055, az = 0.921, diff = 0.008571428571428674 brake = False
ax = -0.498, ay = 0.046, az = 0.895, diff = 0.012571428571428678 brake = False
ax = -0.498, ay = 0.046, az = 0.895, diff = 0.012571428571428678 brake = False
ax = -0.499, ay = 0.056, az = 0.834, diff = 0.011571428571428677 brake = False
ax = -0.517, ay = 0.062, az = 0.834, diff = -0.006428571428571339 brake = False
ax = -0.517, ay = 0.062, az = 0.834, diff = -0.006428571428571339 brake = False
ax = -0.516, ay = 0.059, az = 0.801, diff = -0.005428571428571338 brake = False
ax = -0.516, ay = 0.059, az = 0.801, diff = -0.005428571428571338 brake = False
ax = -0.516, ay = 0.053, az = 0.783, diff = -0.012761904761904863 brake = False
ax = -0.516, ay = 0.053, az = 0.783, diff = -0.012761904761904863 brake = False
ax = -0.512, ay = 0.059, az = 0.77, diff = -0.00876190476190486 brake = False
ax = -0.502, ay = 0.057, az = 0.782, diff = 0.0012380952380951493 brake = False
ax = -0.502, ay = 0.057, az = 0.782, diff = 0.0012380952380951493 brake = False
ax = -0.504, ay = 0.044, az = 0.8, diff = -0.0007619047619048525 brake = False
ax = -0.504, ay = 0.044, az = 0.8, diff = -0.0007619047619048525 brake = False
ax = -0.507, ay = 0.034, az = 0.833, diff = -0.003761904761904855 brake = False
ax = -0.535, ay = 0.037, az = 0.887, diff = -0.03176190476190488 brake = False
ax = -0.535, ay = 0.037, az = 0.887, diff = -0.03176190476190488 brake = False
ax = -0.538, ay = 0.052, az = 0.853, diff = -0.03476190476190488 brake = False
ax = -0.538, ay = 0.052, az = 0.853, diff = -0.03476190476190488 brake = False
ax = -0.529, ay = 0.071, az = 0.844, diff = -0.025761904761904875 brake = False
ax = -0.523, ay = 0.101, az = 0.813, diff = -0.01976190476190487 brake = False
ax = -0.523, ay = 0.101, az = 0.813, diff = -0.01976190476190487 brake = False
ax = -0.516, ay = 0.127, az = 0.786, diff = -0.012761904761904863 brake = False
ax = -0.516, ay = 0.127, az = 0.786, diff = -0.012761904761904863 brake = False
ax = -0.521, ay = 0.138, az = 0.765, diff = -0.017761904761904868 brake = False
ax = -0.526, ay = 0.135, az = 0.771, diff = -0.022761904761904872 brake = False
ax = -0.526, ay = 0.135, az = 0.771, diff = -0.022761904761904872 brake = False
ax = -0.538, ay = 0.125, az = 0.782, diff = -0.03476190476190488 brake = False
ax = -0.538, ay = 0.125, az = 0.782, diff = -0.016619047619047533 brake = False
ax = -0.561, ay = 0.113, az = 0.79, diff = -0.039619047619047554 brake = False
ax = -0.561, ay = 0.113, az = 0.79, diff = -0.039619047619047554 brake = False
ax = -0.589, ay = 0.104, az = 0.799, diff = -0.06761904761904747 brake = False
ax = -0.555, ay = 0.099, az = 0.808, diff = -0.03361904761904755 brake = False
ax = -0.555, ay = 0.099, az = 0.808, diff = -0.03361904761904755 brake = False
ax = -0.518, ay = 0.103, az = 0.805, diff = 0.0033809523809524844 brake = False
ax = -0.518, ay = 0.103, az = 0.805, diff = 0.0033809523809524844 brake = False
ax = -0.508, ay = 0.108, az = 0.782, diff = 0.013380952380952493 brake = False
ax = -0.533, ay = 0.11, az = 0.799, diff = -0.011619047619047529 brake = False
ax = -0.533, ay = 0.11, az = 0.799, diff = -0.011619047619047529 brake = False
ax = -0.563, ay = 0.11, az = 0.803, diff = -0.041619047619047445 brake = False
ax = -0.563, ay = 0.11, az = 0.803, diff = -0.041619047619047445 brake = False
ax = -0.583, ay = 0.114, az = 0.81, diff = -0.06161904761904746 brake = False
ax = -0.585, ay = 0.125, az = 0.793, diff = -0.06361904761904746 brake = False
ax = -0.585, ay = 0.125, az = 0.793, diff = -0.06361904761904746 brake = False
ax = -0.577, ay = 0.126, az = 0.801, diff = -0.05561904761904746 brake = False
ax = -0.577, ay = 0.126, az = 0.801, diff = -0.05561904761904746 brake = False
ax = -0.55, ay = 0.109, az = 0.8, diff = -0.028619047619047544 brake = False
ax = -0.55, ay = 0.109, az = 0.8, diff = -0.028619047619047544 brake = False
ax = -0.531, ay = 0.088, az = 0.801, diff = -0.009619047619047527 brake = False
ax = -0.537, ay = 0.072, az = 0.808, diff = 0.016904761904761978 brake = False
ax = -0.537, ay = 0.072, az = 0.808, diff = 0.016904761904761978 brake = False
ax = -0.535, ay = 0.057, az = 0.817, diff = 0.01890476190476198 brake = False
ax = -0.535, ay = 0.057, az = 0.817, diff = 0.01890476190476198 brake = False
ax = -0.53, ay = 0.046, az = 0.809, diff = 0.023904761904761984 brake = False
ax = -0.523, ay = 0.036, az = 0.823, diff = 0.03090476190476199 brake = False
ax = -0.523, ay = 0.036, az = 0.823, diff = 0.03090476190476199 brake = False
ax = -0.507, ay = 0.02, az = 0.821, diff = 0.046904761904762005 brake = False
ax = -0.507, ay = 0.02, az = 0.821, diff = 0.046904761904762005 brake = False
ax = -0.491, ay = 0.009, az = 0.81, diff = 0.06290476190476202 brake = False
ax = -0.489, ay = -0.008, az = 0.834, diff = 0.06490476190476202 brake = False
ax = -0.489, ay = -0.008, az = 0.834, diff = 0.06490476190476202 brake = False
ax = -0.47, ay = -0.016, az = 0.833, diff = 0.08390476190476204 brake = False
ax = -0.47, ay = -0.016, az = 0.833, diff = 0.08390476190476204 brake = False
ax = -0.469, ay = -0.021, az = 0.856, diff = 0.08490476190476204 brake = False
ax = -0.469, ay = -0.021, az = 0.856, diff = 0.08490476190476204 brake = False
ax = -0.473, ay = -0.006, az = 0.852, diff = 0.08090476190476203 brake = False
ax = -0.469, ay = 0.01, az = 0.851, diff = 0.08490476190476204 brake = False
ax = -0.469, ay = 0.01, az = 0.851, diff = 0.08490476190476204 brake = False
ax = -0.471, ay = 0.023, az = 0.83, diff = 0.08290476190476204 brake = False
ax = -0.471, ay = 0.023, az = 0.83, diff = 0.08290476190476204 brake = False
ax = -0.469, ay = 0.031, az = 0.836, diff = 0.02461904761904765 brake = False
ax = -0.47, ay = 0.03, az = 0.827, diff = 0.02361904761904765 brake = False
ax = -0.47, ay = 0.03, az = 0.827, diff = 0.02361904761904765 brake = False
ax = -0.471, ay = 0.034, az = 0.815, diff = 0.02261904761904765 brake = False
ax = -0.471, ay = 0.034, az = 0.815, diff = 0.02261904761904765 brake = False
ax = -0.494, ay = 0.043, az = 0.818, diff = -0.0003809523809523707 brake = False
ax = -0.505, ay = 0.056, az = 0.822, diff = -0.01138095238095238 brake = False
ax = -0.505, ay = 0.056, az = 0.822, diff = -0.01138095238095238 brake = False
ax = -0.467, ay = 0.065, az = 0.851, diff = 0.026619047619047598 brake = False
ax = -0.467, ay = 0.065, az = 0.851, diff = 0.026619047619047598 brake = False
ax = -0.443, ay = 0.075, az = 0.82, diff = 0.05061904761904762 brake = False
ax = -0.521, ay = 0.07, az = 0.81, diff = -0.027380952380952395 brake = False
ax = -0.521, ay = 0.07, az = 0.81, diff = -0.027380952380952395 brake = False
ax = -0.565, ay = 0.051, az = 0.84, diff = -0.07138095238095232 brake = False
ax = -0.565, ay = 0.051, az = 0.84, diff = -0.07138095238095232 brake = False
ax = -0.566, ay = 0.038, az = 0.846, diff = -0.07238095238095232 brake = False
ax = -0.566, ay = 0.038, az = 0.846, diff = -0.07238095238095232 brake = False
ax = -0.548, ay = 0.025, az = 0.816, diff = -0.05438095238095242 brake = False
ax = -0.546, ay = 0.019, az = 0.804, diff = -0.05238095238095242 brake = False
ax = -0.546, ay = 0.019, az = 0.804, diff = -0.05238095238095242 brake = False
ax = -0.528, ay = 0.006, az = 0.807, diff = -0.0343809523809524 brake = False
ax = -0.528, ay = 0.006, az = 0.807, diff = -0.015476190476190643 brake = False
ax = -0.519, ay = -0.001, az = 0.797, diff = -0.006476190476190635 brake = False
ax = -0.484, ay = -0.013, az = 0.814, diff = 0.028523809523809396 brake = False
ax = -0.484, ay = -0.013, az = 0.814, diff = 0.028523809523809396 brake = False
ax = -0.532, ay = -0.016, az = 0.815, diff = -0.019476190476190647 brake = False
ax = -0.532, ay = -0.016, az = 0.815, diff = -0.019476190476190647 brake = False
ax = -0.566, ay = -0.001, az = 0.829, diff = -0.053476190476190566 brake = False
ax = -0.548, ay = 0.013, az = 0.849, diff = -0.03547619047619066 brake = False
ax = -0.548, ay = 0.013, az = 0.849, diff = -0.03547619047619066 brake = False
ax = -0.53, ay = 0.026, az = 0.823, diff = -0.017476190476190645 brake = False
ax = -0.53, ay = 0.026, az = 0.823, diff = -0.017476190476190645 brake = False
ax = -0.523, ay = 0.026, az = 0.838, diff = -0.010476190476190639 brake = False
ax = -0.525, ay = 0.021, az = 0.812, diff = -0.01247619047619064 brake = False
ax = -0.525, ay = 0.021, az = 0.812, diff = -0.01247619047619064 brake = False
ax = -0.538, ay = 0.017, az = 0.815, diff = -0.025476190476190652 brake = False
ax = -0.538, ay = 0.017, az = 0.815, diff = -0.025476190476190652 brake = False
ax = -0.553, ay = 0.018, az = 0.813, diff = -0.040476190476190665 brake = False
ax = -0.553, ay = 0.018, az = 0.813, diff = -0.040476190476190665 brake = False
ax = -0.555, ay = 0.023, az = 0.815, diff = -0.04247619047619067 brake = False
ax = -0.551, ay = 0.027, az = 0.811, diff = -0.038476190476190664 brake = False
ax = -0.551, ay = 0.027, az = 0.811, diff = -0.038476190476190664 brake = False
ax = -0.546, ay = 0.034, az = 0.801, diff = -0.011190476190476195 brake = False
ax = -0.546, ay = 0.034, az = 0.801, diff = -0.011190476190476195 brake = False
ax = -0.538, ay = 0.029, az = 0.799, diff = -0.003190476190476188 brake = False
ax = -0.535, ay = 0.025, az = 0.813, diff = -0.00019047619047618536 brake = False
ax = -0.535, ay = 0.025, az = 0.813, diff = -0.00019047619047618536 brake = False
ax = -0.534, ay = 0.03, az = 0.82, diff = 0.0008095238095238155 brake = False
ax = -0.534, ay = 0.03, az = 0.82, diff = 0.0008095238095238155 brake = False
ax = -0.53, ay = 0.04, az = 0.835, diff = 0.004809523809523819 brake = False
ax = -0.523, ay = 0.057, az = 0.833, diff = 0.011809523809523825 brake = False
ax = -0.523, ay = 0.057, az = 0.833, diff = 0.011809523809523825 brake = False
ax = -0.511, ay = 0.057, az = 0.83, diff = 0.023809523809523836 brake = False
ax = -0.511, ay = 0.057, az = 0.83, diff = 0.023809523809523836 brake = False
ax = -0.503, ay = 0.057, az = 0.815, diff = 0.03180952380952384 brake = False
ax = -0.493, ay = 0.042, az = 0.833, diff = 0.04180952380952385 brake = False
ax = -0.493, ay = 0.042, az = 0.833, diff = 0.04180952380952385 brake = False
ax = -0.487, ay = 0.031, az = 0.82, diff = 0.04780952380952386 brake = False
ax = -0.487, ay = 0.031, az = 0.82, diff = 0.04780952380952386 brake = False
ax = -0.496, ay = 0.023, az = 0.83, diff = 0.03880952380952385 brake = False
ax = -0.496, ay = 0.023, az = 0.83, diff = 0.03880952380952385 brake = False
ax = -0.501, ay = 0.017, az = 0.833, diff = 0.033809523809523845 brake = False
ax = -0.505, ay = 0.017, az = 0.833, diff = 0.02980952380952384 brake = False
ax = -0.505, ay = 0.017, az = 0.833, diff = 0.008619047619047748 brake = False
ax = -0.499, ay = 0.023, az = 0.84, diff = 0.014619047619047754 brake = False
ax = -0.499, ay = 0.023, az = 0.84, diff = 0.014619047619047754 brake = False
ax = -0.494, ay = 0.027, az = 0.84, diff = 0.019619047619047758 brake = False
ax = -0.498, ay = 0.022, az = 0.841, diff = 0.015619047619047755 brake = False
ax = -0.498, ay = 0.022, az = 0.841, diff = 0.015619047619047755 brake = False
ax = -0.497, ay = 0.028, az = 0.837, diff = 0.016619047619047755 brake = False
ax = -0.497, ay = 0.028, az = 0.837, diff = 0.016619047619047755 brake = False
ax = -0.486, ay = 0.031, az = 0.846, diff = 0.027619047619047765 brake = False
ax = -0.509, ay = 0.033, az = 0.83, diff = 0.004619047619047745 brake = False
ax = -0.509, ay = 0.033, az = 0.83, diff = 0.004619047619047745 brake = False
ax = -0.527, ay = 0.031, az = 0.846, diff = -0.013380952380952271 brake = False
ax = -0.527, ay = 0.031, az = 0.846, diff = -0.013380952380952271 brake = False
ax = -0.532, ay = 0.031, az = 0.845, diff = -0.018380952380952276 brake = False
ax = -0.532, ay = 0.031, az = 0.845, diff = -0.018380952380952276 brake = False
ax = -0.515, ay = 0.037, az = 0.843, diff = -0.0013809523809522606 brake = False
ax = -0.518, ay = 0.032, az = 0.823, diff = -0.004380952380952263 brake = False
ax = -0.518, ay = 0.032, az = 0.823, diff = -0.004380952380952263 brake = False
ax = -0.52, ay = 0.03, az = 0.813, diff = -0.006380952380952265 brake = False
ax = -0.52, ay = 0.03, az = 0.813, diff = -0.006380952380952265 brake = False
ax = -0.52, ay = 0.029, az = 0.811, diff = -0.006380952380952265 brake = False
ax = -0.509, ay = 0.034, az = 0.796, diff = 0.0016666666666667052 brake = False
ax = -0.509, ay = 0.034, az = 0.796, diff = 0.0016666666666667052 brake = False
ax = -0.525, ay = 0.046, az = 0.798, diff = -0.014333333333333309 brake = False
ax = -0.525, ay = 0.046, az = 0.798, diff = -0.014333333333333309 brake = False
ax = -0.527, ay = 0.055, az = 0.797, diff = -0.01633333333333331 brake = False
ax = -0.535, ay = 0.063, az = 0.823, diff = -0.024333333333333318 brake = False
ax = -0.535, ay = 0.063, az = 0.823, diff = -0.024333333333333318 brake = False
ax = -0.523, ay = 0.066, az = 0.825, diff = -0.012333333333333307 brake = False
ax = -0.523, ay = 0.066, az = 0.825, diff = -0.012333333333333307 brake = False
ax = -0.518, ay = 0.07, az = 0.828, diff = -0.007333333333333303 brake = False
ax = -0.514, ay = 0.081, az = 0.821, diff = -0.0033333333333332993 brake = False
ax = -0.514, ay = 0.081, az = 0.821, diff = -0.0033333333333332993 brake = False
ax = -0.515, ay = 0.096, az = 0.812, diff = -0.0043333333333333 brake = False
ax = -0.515, ay = 0.096, az = 0.812, diff = -0.0043333333333333 brake = False
ax = -0.522, ay = 0.102, az = 0.804, diff = -0.011333333333333306 brake = False
ax = -0.522, ay = 0.102, az = 0.804, diff = -0.011333333333333306 brake = False
ax = -0.538, ay = 0.112, az = 0.796, diff = -0.02733333333333332 brake = False
ax = -0.542, ay = 0.11, az = 0.808, diff = -0.031333333333333324 brake = False
ax = -0.542, ay = 0.11, az = 0.808, diff = -0.031333333333333324 brake = False
ax = -0.541, ay = 0.111, az = 0.802, diff = -0.030333333333333323 brake = False
ax = -0.541, ay = 0.111, az = 0.802, diff = -0.030333333333333323 brake = False
ax = -0.532, ay = 0.111, az = 0.825, diff = -0.005428571428571338 brake = False
ax = -0.52, ay = 0.106, az = 0.832, diff = 0.006571428571428672 brake = False
ax = -0.52, ay = 0.106, az = 0.832, diff = 0.006571428571428672 brake = False
ax = -0.518, ay = 0.112, az = 0.836, diff = 0.008571428571428674 brake = False
ax = -0.518, ay = 0.112, az = 0.836, diff = 0.008571428571428674 brake = False
ax = -0.527, ay = 0.116, az = 0.845, diff = -0.0004285714285713338 brake = False
ax = -0.529, ay = 0.121, az = 0.831, diff = -0.0024285714285713356 brake = False
ax = -0.529, ay = 0.121, az = 0.831, diff = -0.0024285714285713356 brake = False
ax = -0.527, ay = 0.121, az = 0.818, diff = -0.0004285714285713338 brake = False
ax = -0.527, ay = 0.121, az = 0.818, diff = -0.0004285714285713338 brake = False
ax = -0.526, ay = 0.115, az = 0.815, diff = 0.0005714285714286671 brake = False
ax = -0.526, ay = 0.115, az = 0.815, diff = 0.0005714285714286671 brake = False
ax = -0.509, ay = 0.108, az = 0.808, diff = 0.017571428571428682 brake = False
ax = -0.505, ay = 0.098, az = 0.804, diff = 0.021571428571428686 brake = False
ax = -0.505, ay = 0.098, az = 0.804, diff = 0.021571428571428686 brake = False
ax = -0.506, ay = 0.087, az = 0.813, diff = 0.020571428571428685 brake = False
ax = -0.506, ay = 0.087, az = 0.813, diff = 0.020571428571428685 brake = False
ax = -0.507, ay = 0.078, az = 0.819, diff = 0.019571428571428684 brake = False
ax = -0.509, ay = 0.078, az = 0.822, diff = 0.017571428571428682 brake = False
ax = -0.509, ay = 0.078, az = 0.822, diff = 0.017571428571428682 brake = False
ax = -0.508, ay = 0.076, az = 0.819, diff = 0.018571428571428683 brake = False
ax = -0.508, ay = 0.076, az = 0.819, diff = 0.008142857142857118 brake = False
ax = -0.498, ay = 0.07, az = 0.833, diff = 0.018142857142857127 brake = False
ax = -0.494, ay = 0.067, az = 0.835, diff = 0.02214285714285713 brake = False
ax = -0.494, ay = 0.067, az = 0.835, diff = 0.02214285714285713 brake = False
ax = -0.496, ay = 0.068, az = 0.843, diff = 0.02014285714285713 brake = False
ax = -0.496, ay = 0.068, az = 0.843, diff = 0.02014285714285713 brake = False
ax = -0.538, ay = 0.081, az = 0.853, diff = -0.02185714285714291 brake = False
ax = -0.538, ay = 0.088, az = 0.858, diff = -0.02185714285714291 brake = False
ax = -0.538, ay = 0.088, az = 0.858, diff = -0.02185714285714291 brake = False
ax = -0.504, ay = 0.095, az = 0.853, diff = 0.012142857142857122 brake = False
ax = -0.504, ay = 0.095, az = 0.853, diff = 0.012142857142857122 brake = False
ax = -0.483, ay = 0.102, az = 0.822, diff = 0.03314285714285714 brake = False
ax = -0.483, ay = 0.102, az = 0.822, diff = 0.03314285714285714 brake = False
ax = -0.483, ay = 0.102, az = 0.803, diff = 0.03314285714285714 brake = False
ax = -0.499, ay = 0.101, az = 0.794, diff = 0.017142857142857126 brake = False
ax = -0.499, ay = 0.101, az = 0.794, diff = 0.017142857142857126 brake = False
ax = -0.513, ay = 0.102, az = 0.805, diff = 0.003142857142857114 brake = False
ax = -0.513, ay = 0.102, az = 0.805, diff = 0.003142857142857114 brake = False
ax = -0.515, ay = 0.108, az = 0.801, diff = 0.0011428571428571122 brake = False
ax = -0.529, ay = 0.114, az = 0.806, diff = -0.0128571428571429 brake = False
ax = -0.529, ay = 0.114, az = 0.806, diff = -0.0128571428571429 brake = False
ax = -0.556, ay = 0.111, az = 0.806, diff = -0.04638095238095252 brake = False
ax = -0.556, ay = 0.111, az = 0.806, diff = -0.04638095238095252 brake = False
ax = -0.513, ay = 0.11, az = 0.825, diff = -0.0033809523809524844 brake = False
ax = -0.469, ay = 0.108, az = 0.823, diff = 0.040619047619047555 brake = False
ax = -0.469, ay = 0.108, az = 0.823, diff = 0.040619047619047555 brake = False
ax = -0.469, ay = 0.106, az = 0.807, diff = 0.040619047619047555 brake = False
ax = -0.469, ay = 0.106, az = 0.807, diff = 0.040619047619047555 brake = False
ax = -0.503, ay = 0.106, az = 0.822, diff = 0.0066190476190475245 brake = False
ax = -0.503, ay = 0.106, az = 0.822, diff = 0.0066190476190475245 brake = False
ax = -0.529, ay = 0.107, az = 0.815, diff = -0.0193809523809525 brake = False
ax = -0.536, ay = 0.109, az = 0.817, diff = -0.026380952380952505 brake = False
ax = -0.536, ay = 0.109, az = 0.817, diff = -0.026380952380952505 brake = False
ax = -0.529, ay = 0.12, az = 0.798, diff = -0.0193809523809525 brake = False
ax = -0.529, ay = 0.12, az = 0.798, diff = -0.0193809523809525 brake = False
ax = -0.519, ay = 0.123, az = 0.791, diff = -0.00938095238095249 brake = False
ax = -0.501, ay = 0.113, az = 0.786, diff = 0.008619047619047526 brake = False
ax = -0.501, ay = 0.113, az = 0.786, diff = 0.008619047619047526 brake = False
ax = -0.487, ay = 0.104, az = 0.796, diff = 0.02261904761904754 brake = False
ax = -0.487, ay = 0.104, az = 0.796, diff = 0.02261904761904754 brake = False
ax = -0.485, ay = 0.092, az = 0.825, diff = 0.02461904761904754 brake = False
ax = -0.492, ay = 0.085, az = 0.722, diff = 0.017619047619047534 brake = False
ax = -0.492, ay = 0.085, az = 0.722, diff = 0.011523809523809603 brake = False
ax = -0.516, ay = 0.078, az = 0.89, diff = -0.012476190476190419 brake = False
ax = -0.516, ay = 0.078, az = 0.89, diff = -0.012476190476190419 brake = False
ax = -0.546, ay = 0.046, az = 0.858, diff = -0.042476190476190445 brake = False
ax = -0.543, ay = 0.026, az = 0.904, diff = -0.03947619047619044 brake = False
ax = -0.543, ay = 0.026, az = 0.904, diff = -0.03947619047619044 brake = False
ax = -0.492, ay = 0.029, az = 0.865, diff = 0.011523809523809603 brake = False
ax = -0.492, ay = 0.029, az = 0.865, diff = 0.011523809523809603 brake = False
ax = -0.462, ay = 0.03, az = 0.813, diff = 0.041523809523809574 brake = False
ax = -0.462, ay = 0.03, az = 0.813, diff = 0.041523809523809574 brake = False
ax = -0.445, ay = 0.044, az = 0.767, diff = 0.05852380952380959 brake = False
ax = -0.477, ay = 0.063, az = 0.769, diff = 0.026523809523809616 brake = False
ax = -0.477, ay = 0.063, az = 0.769, diff = 0.026523809523809616 brake = False
ax = -0.495, ay = 0.094, az = 0.746, diff = 0.0085238095238096 brake = False
ax = -0.495, ay = 0.094, az = 0.746, diff = 0.0085238095238096 brake = False
ax = -0.499, ay = 0.116, az = 0.759, diff = 0.0045238095238095966 brake = False
ax = -0.496, ay = 0.116, az = 0.778, diff = 0.007523809523809599 brake = False
ax = -0.496, ay = 0.116, az = 0.778, diff = 0.007523809523809599 brake = False
ax = -0.449, ay = 0.112, az = 0.711, diff = 0.054523809523809585 brake = False
ax = -0.449, ay = 0.112, az = 0.711, diff = 0.054523809523809585 brake = False
ax = -0.32, ay = 0.094, az = 0.742, diff = 0.1835238095238096 brake = False
ax = -0.342, ay = 0.1, az = 0.809, diff = 0.13476190476190486 brake = False
ax = -0.342, ay = 0.1, az = 0.809, diff = 0.13476190476190486 brake = False
ax = -0.292, ay = 0.05, az = 0.851, diff = 0.1847619047619049 brake = False
ax = -0.292, ay = 0.05, az = 0.851, diff = 0.1847619047619049 brake = False
ax = -0.285, ay = 0.054, az = 0.924, diff = 0.1917619047619049 brake = False
ax = -0.285, ay = 0.054, az = 0.924, diff = 0.1917619047619049 brake = False
ax = -0.269, ay = 0.077, az = 0.983, diff = 0.20776190476190487 brake = False
ax = -0.262, ay = 0.123, az = 0.986, diff = 0.21476190476190488 brake = False
ax = -0.262, ay = 0.123, az = 0.986, diff = 0.21476190476190488 brake = False
ax = -0.27, ay = 0.144, az = 0.944, diff = 0.20676190476190487 brake = False
ax = -0.27, ay = 0.144, az = 0.944, diff = 0.20676190476190487 brake = False
ax = -0.281, ay = 0.158, az = 0.908, diff = 0.19576190476190486 brake = False
ax = -0.295, ay = 0.163, az = 0.884, diff = 0.1817619047619049 brake = False
ax = -0.295, ay = 0.163, az = 0.884, diff = 0.1817619047619049 brake = False
ax = -0.342, ay = 0.143, az = 0.868, diff = 0.13476190476190486 brake = False
ax = -0.342, ay = 0.143, az = 0.868, diff = 0.13476190476190486 brake = False
ax = -0.336, ay = 0.104, az = 0.857, diff = 0.14076190476190487 brake = False
ax = -0.334, ay = 0.049, az = 0.873, diff = 0.14276190476190487 brake = False
ax = -0.334, ay = 0.049, az = 0.873, diff = 0.14276190476190487 brake = False
ax = -0.356, ay = 0.016, az = 0.895, diff = 0.1207619047619049 brake = False
ax = -0.356, ay = 0.016, az = 0.895, diff = 0.1207619047619049 brake = False
ax = -0.411, ay = -0.019, az = 0.897, diff = -0.10095238095238102 brake = False
ax = -0.475, ay = -0.037, az = 0.906, diff = -0.16495238095238102 brake = False
ax = -0.475, ay = -0.037, az = 0.906, diff = -0.16495238095238102 brake = False
ax = -0.529, ay = -0.045, az = 0.925, diff = -0.21895238095238106 brake = True
ax = -0.529, ay = -0.045, az = 0.925, diff = -0.21895238095238106 brake = True
ax = -0.568, ay = -0.011, az = 0.894, diff = -0.257952380952381 brake = True
ax = -0.568, ay = -0.011, az = 0.894, diff = -0.257952380952381 brake = True
ax = -0.588, ay = 0.047, az = 0.857, diff = -0.277952380952381 brake = True
ax = -0.577, ay = 0.094, az = 0.839, diff = -0.266952380952381 brake = True
ax = -0.577, ay = 0.094, az = 0.839, diff = -0.266952380952381 brake = True
ax = -0.593, ay = 0.156, az = 0.777, diff = -0.282952380952381 brake = True
ax = -0.593, ay = 0.156, az = 0.777, diff = -0.282952380952381 brake = True
ax = -0.617, ay = 0.192, az = 0.754, diff = -0.30695238095238103 brake = True
ax = -0.629, ay = 0.211, az = 0.76, diff = -0.31895238095238104 brake = True
ax = -0.629, ay = 0.211, az = 0.76, diff = -0.31895238095238104 brake = True
ax = -0.546, ay = 0.207, az = 0.79, diff = -0.23595238095238108 brake = True
ax = -0.546, ay = 0.207, az = 0.79, diff = -0.23595238095238108 brake = True
ax = -0.443, ay = 0.176, az = 1.243, diff = -0.13295238095238104 brake = False
ax = -0.462, ay = 0.143, az = 0.469, diff = -0.15195238095238106 brake = False
ax = -0.462, ay = 0.143, az = 0.469, diff = -0.15195238095238106 brake = False
ax = -0.45, ay = 0.235, az = 1.008, diff = -0.13995238095238105 brake = False
ax = -0.45, ay = 0.235, az = 1.008, diff = 0.08838095238095217 brake = False
ax = -0.423, ay = 0.277, az = 0.706, diff = 0.1153809523809522 brake = False
ax = -0.423, ay = 0.277, az = 0.706, diff = 0.1153809523809522 brake = False
ax = -0.357, ay = 0.216, az = 0.741, diff = 0.1813809523809522 brake = False
ax = -0.356, ay = 0.194, az = 0.928, diff = 0.1823809523809522 brake = False
ax = -0.356, ay = 0.194, az = 0.928, diff = 0.1823809523809522 brake = False
ax = -0.299, ay = 0.186, az = 0.96, diff = 0.2393809523809522 brake = False
ax = -0.299, ay = 0.186, az = 0.96, diff = 0.2393809523809522 brake = False
ax = -0.237, ay = 0.162, az = 0.94, diff = 0.3013809523809522 brake = False
ax = -0.215, ay = 0.192, az = 0.974, diff = 0.3233809523809522 brake = False
ax = -0.215, ay = 0.192, az = 0.974, diff = 0.3233809523809522 brake = False
